%time,field.header.seq,field.header.stamp,field.header.frame_id,field.position.x,field.position.y,field.position.z,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration.x,field.acceleration.y,field.acceleration.z,field.jerk.x,field.jerk.y,field.jerk.z,field.yaw,field.yaw_dot,field.kx0,field.kx1,field.kx2,field.kv0,field.kv1,field.kv2,field.trajectory_id,field.trajectory_flag
2240572000000,2306,2240572000000,world,13.6677003259,0.775453807711,2.10765944053,0.673309142303,0.110747397629,-0.0164871594342,0.174721430259,-0.0428395023546,-0.000376598497474,0.0,0.0,0.0,0.208759614436,0.165092302215,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240581000000,2307,2240581000000,world,13.6737672359,0.776448901815,2.10751104104,0.674898829907,0.110396017101,-0.0164904845334,0.178542481744,-0.0352450593896,-0.000362312439132,0.0,0.0,0.0,0.209599021135,0.175813562142,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240592000000,2308,2240591000000,world,13.6805252221,0.777551240371,2.10734611834,0.676705482788,0.110085757857,-0.0164940282908,0.182788094505,-0.0268067894286,-0.000346439040975,0.0,0.0,0.0,0.210453871694,0.173391836928,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240600000000,2309,2240601000000,world,13.6873014871,0.778650898248,2.107181161,0.678554591797,0.109859881313,-0.0164974133143,0.187033707266,-0.0183685194676,-0.000330565642818,0.0,0.0,0.0,0.211317059531,0.173014702214,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240612000000,2310,2240611000000,world,13.6940964555,0.779748719273,2.1070161706,0.680446156933,0.109718387468,-0.0165006396037,0.191279320026,-0.00993024950658,-0.000314692244661,0.0,0.0,0.0,0.212184231179,0.173224515928,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240621000000,2311,2240621000000,world,13.7009105518,0.780845547273,2.10685114874,0.682380178197,0.109661276323,-0.0165037071592,0.195524932787,-0.00149197954555,-0.000298818846505,0.0,0.0,0.0,0.213052421132,0.173431253215,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240631000000,2312,2240631000000,world,13.7077442006,0.781942226075,2.10668609699,0.684356655589,0.109688547877,-0.0165066159806,0.199770545548,0.00694629041547,-0.000282945448348,0.0,0.0,0.0,0.213919368995,0.173410412892,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240641000000,2313,2240641000000,world,13.7145978264,0.783039599506,2.10652101695,0.686375589108,0.109800202131,-0.0165093660681,0.204016158309,0.0153845603765,-0.000267072050191,0.0,0.0,0.0,0.214783177771,0.17308608407,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240651000000,2314,2240651000000,world,13.7214718539,0.784138511393,2.1063559102,0.688436978755,0.109996239085,-0.0165119574216,0.208261771069,0.0238228303375,-0.000251198652034,0.0,0.0,0.0,0.215642142696,0.172439534575,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240661000000,2315,2240661000000,world,13.7283667075,0.785239805563,2.10619077833,0.69054082453,0.110276658738,-0.0165143900412,0.21250738383,0.0322611002985,-0.000235325253877,0.0,0.0,0.0,0.216494665335,0.171472031176,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240672000000,2316,2240671000000,world,13.7352828119,0.786344325844,2.10602562293,0.692687126432,0.110641461091,-0.0165166639267,0.216752996591,0.0406993702596,-0.00021945185572,0.0,0.0,0.0,0.217339210292,0.170190511236,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240682000000,2317,2240681000000,world,13.7422205915,0.787452916061,2.10586044558,0.694875884461,0.111090646143,-0.0165187790783,0.220998609352,0.0491376402206,-0.000203578457563,0.0,0.0,0.0,0.218174283214,0.168602547883,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240691000000,2318,2240691000000,world,13.7491804711,0.788566420042,2.10569524787,0.697107098619,0.111624213895,-0.0165207354959,0.225244222112,0.0575759101816,-0.000187705059406,0.0,0.0,0.0,0.218998419434,0.16671489589,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240701000000,2319,2240701000000,world,13.756162875,0.789685681614,2.1055300314,0.699380768904,0.112242164347,-0.0165225331795,0.229489834873,0.0660141801426,-0.000171831661249,0.0,0.0,0.0,0.219810177904,0.164533294942,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240711000000,2320,2240711000000,world,13.763168228,0.790811544605,2.10536479774,0.701696895316,0.112944497498,-0.0165241721291,0.233735447634,0.0744524501037,-0.000155958263092,0.0,0.0,0.0,0.22060813778,0.162062635136,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240722000000,2321,2240721000000,world,13.7701969545,0.79194485284,2.10519954848,0.704055477856,0.113731213349,-0.0165256523447,0.237981060395,0.0828907200647,-0.000140084864935,0.0,0.0,0.0,0.221390896309,0.159307170417,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240732000000,2322,2240731000000,world,13.7772494791,0.793086450147,2.10503428522,0.706456516524,0.114602311899,-0.0165269738264,0.242226673156,0.0913289900257,-0.000124211466778,0.0,0.0,0.0,0.222157067351,0.156270689419,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240741000000,2323,2240741000000,world,13.7843262263,0.794237180354,2.10486900954,0.70890001132,0.115557793149,-0.0165281365741,0.246472285916,0.0997672599867,-0.000108338068621,0.0,0.0,0.0,0.222905280221,0.152956631754,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240751000000,2324,2240751000000,world,13.7914276208,0.795397887286,2.10470372302,0.711385962242,0.116597657099,-0.0165291405878,0.250717898677,0.108205529948,-9.24646704639e-05,0.0,0.0,0.0,0.223634178667,0.149368160432,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240761000000,2325,2240761000000,world,13.7985540871,0.796569414771,2.10453842725,0.713914369293,0.117721903748,-0.0165299858675,0.254963511438,0.116643799909,-7.6591272307e-05,0.0,0.0,0.0,0.224342419905,0.145508204059,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240771000000,2326,2240771000000,world,13.8057060497,0.797752606637,2.10437312383,0.716485232471,0.118930533097,-0.0165306724132,0.259209124199,0.12508206987,-6.071787415e-05,0.0,0.0,0.0,0.225028673683,0.141379479805,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240781000000,2327,2240781000000,world,13.8128839333,0.798948306709,2.10420781434,0.719098551777,0.120223545146,-0.016531200225,0.263454736959,0.133520339831,-4.4844475993e-05,0.0,0.0,0.0,0.225691621331,0.136984504704,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240792000000,2328,2240792000000,world,13.8208100505,0.800279030875,2.10402596877,0.722022239841,0.121743320417,-0.0165315974801,0.268124910996,0.142802436788,-2.73837380204e-05,0.0,0.0,0.0,0.22635990307,0.129245137736,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240801000000,2329,2240801000000,world,13.8273191613,0.801380606782,2.10387718348,0.724452558771,0.123062717341,-0.0165317796465,0.271945962481,0.150396879753,-1.30976796791e-05,0.0,0.0,0.0,0.226957349861,0.131005545655,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240812000000,2330,2240811000000,world,13.834577355,0.802618894438,2.10371186529,0.72719324646,0.124608877489,-0.0165318312563,0.276191575242,0.158835149714,2.77571847785e-06,0.0,0.0,0.0,0.22753508144,0.12327593064,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240821000000,2331,2240821000000,world,13.8418631678,0.803873065608,2.10354654738,0.729976390276,0.126239420336,-0.0165317241321,0.280437188002,0.167273419675,1.86491166348e-05,0.0,0.0,0.0,0.228088072199,0.116937041238,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240831000000,2332,2240831000000,world,13.8491770243,0.80514396412,2.10338123134,0.73280199022,0.127954345882,-0.016531458274,0.284682800763,0.175711689636,3.45225147918e-05,0.0,0.0,0.0,0.228613174914,0.110978792124,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240842000000,2333,2240841000000,world,13.8565193491,0.806432433801,2.10321591875,0.735670046292,0.129753654128,-0.0165310336818,0.288928413524,0.184149959597,5.03959129487e-05,0.0,0.0,0.0,0.2291081838,0.104990284714,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240853000000,2334,2240853000000,world,13.8653683148,0.80800297947,2.10301755043,0.739167755666,0.132024209187,-0.0165303146424,0.294023148837,0.19427588355,6.94439907371e-05,0.0,0.0,0.0,0.229612431915,0.0945158186164,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240861000000,2335,2240861000000,world,13.8712910944,0.809065451137,2.10288531028,0.741527977666,0.133597287819,-0.0165297015307,0.29464506333,0.196961049233,8.55251529898e-05,0.0,0.0,0.0,0.230021762316,0.0984242094268,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240871000000,2336,2240871000000,world,13.8787210616,0.810411243312,2.10272001794,0.744460974166,0.135558271533,-0.0165287246317,0.291954236801,0.195235693478,0.000109854660465,0.0,0.0,0.0,0.230406871051,0.0877229781909,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240882000000,2337,2240882000000,world,13.8869277358,0.811914157784,2.10253820916,0.747656191271,0.137695425759,-0.0165273690369,0.288994327619,0.193337802148,0.000136617118687,0.0,0.0,0.0,0.23077711996,0.0775204807775,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240892000000,2338,2240892000000,world,13.8944187026,0.813300750176,2.1023729427,0.750532680414,0.139620177001,-0.0165258812182,0.28630350109,0.191612446393,0.000160946626162,0.0,0.0,0.0,0.23110471303,0.0715195474436,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240902000000,2339,2240901000000,world,13.9011850593,0.81456507111,2.10222421659,0.753098514077,0.141337701328,-0.016524334164,0.283881757214,0.190059626214,0.000182843182889,0.0,0.0,0.0,0.231381064604,0.066465504112,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240912000000,2340,2240911000000,world,13.9087301937,0.815987922348,2.10205898279,0.755923877516,0.143229670811,-0.0165223840847,0.281190930685,0.188334270459,0.000207172690364,0.0,0.0,0.0,0.231626743082,0.0578005998935,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240921000000,2341,2240921000000,world,13.9163034472,0.817429607014,2.10189376972,0.75872233269,0.145104386737,-0.0165201907102,0.278500104156,0.186608914705,0.000231502197839,0.0,0.0,0.0,0.231838439136,0.0500699053595,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240931000000,2342,2240931000000,world,13.9239045507,0.818889952571,2.10172857979,0.761493879599,0.146961849105,-0.0165177540407,0.275809277627,0.18488355895,0.000255831705314,0.0,0.0,0.0,0.232014324571,0.0426234961495,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240941000000,2343,2240941000000,world,13.9315332351,0.820368786484,2.10156341545,0.764238518243,0.148802057916,-0.0165150740761,0.273118451099,0.183158203195,0.000280161212789,0.0,0.0,0.0,0.232153306891,0.0352099801161,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240951000000,2344,2240951000000,world,13.9391892313,0.821865936218,2.10139827912,0.766956248621,0.150625013169,-0.0165121508164,0.27042762457,0.181432847441,0.000304490720264,0.0,0.0,0.0,0.232254656447,0.0277399455901,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240963000000,2345,2240962000000,world,13.9476420513,0.823533749776,2.10121666442,0.769914672991,0.152610336089,-0.016508654225,0.267467715388,0.179534956111,0.000331253178486,0.0,0.0,0.0,0.232317995969,0.0196281111947,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240972000000,2346,2240971000000,world,13.9545820831,0.824914493003,2.10106810025,0.772310984582,0.154219163003,-0.0165055744119,0.265045971512,0.177982135931,0.000353149735213,0.0,0.0,0.0,0.232342414646,0.012527241882,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240981000000,2347,2240981000000,world,13.9623184004,0.826465554984,2.10090306256,0.774947990165,0.155990357584,-0.016501921267,0.262355144983,0.176256780177,0.000377479242688,0.0,0.0,0.0,0.232327786105,0.00480076688235,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2240991000000,2348,2240991000000,world,13.9700809532,0.828034242643,2.10073806263,0.777558087482,0.157744298607,-0.016498024827,0.259664318454,0.174531424422,0.000401808750163,0.0,0.0,0.0,0.232273666155,-0.00301161158397,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241002000000,2349,2241002000000,world,13.9786497421,0.829779950805,2.10055660921,0.780398115484,0.159653705873,-0.0164934577373,0.256704409272,0.172633533092,0.000428571208386,0.0,0.0,0.0,0.232171805526,-0.0107658629186,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241012000000,2350,2241012000000,world,13.9864665137,0.831385090784,2.10039169646,0.782951705444,0.161371414425,-0.0164890503776,0.254013582743,0.170908177337,0.00045290071586,0.0,0.0,0.0,0.232031444386,-0.0194190454543,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241021000000,2351,2241021000000,world,13.9935233339,0.832844334332,2.10024331365,0.785226929842,0.16290260033,-0.0164848757367,0.251591838867,0.169355357158,0.000474797272588,0.0,0.0,0.0,0.231863135093,-0.0284105553491,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241032000000,2352,2241031000000,world,14.0013881379,0.834481799347,2.10007848904,0.787729394098,0.164587527123,-0.0164800061164,0.248901012339,0.167630001403,0.000499126780063,0.0,0.0,0.0,0.231650136912,-0.0355050957509,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241042000000,2353,2241041000000,world,14.0092778321,0.836136027363,2.09991371434,0.790204950088,0.166255200358,-0.0164748932011,0.24621018581,0.165904645649,0.000523456287538,0.0,0.0,0.0,0.231393712265,-0.0433950125875,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241051000000,2354,2241051000000,world,14.0171921472,0.837806845843,2.09974899198,0.792653597814,0.167905620036,-0.0164695369907,0.243519359281,0.164179289894,0.000547785795012,0.0,0.0,0.0,0.231094250362,-0.0516436965433,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241061000000,2355,2241061000000,world,14.0251308143,0.839494082252,2.09958432441,0.795075337274,0.169538786156,-0.0164639374852,0.240828532752,0.162453934139,0.000572115302487,0.0,0.0,0.0,0.230751698417,-0.0600770427665,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241071000000,2356,2241071000000,world,14.0330935643,0.841197564054,2.09941971404,0.797470168469,0.171154698719,-0.0164580946846,0.238137706223,0.160728578385,0.000596444809962,0.0,0.0,0.0,0.230365830725,-0.0686252906552,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241081000000,2357,2241081000000,world,14.041080128,0.842917118714,2.09925516333,0.799838091398,0.172753357724,-0.016452008589,0.235446879694,0.15900322263,0.000620774317437,0.0,0.0,0.0,0.22993639947,-0.0772557708017,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241091000000,2358,2241091000000,world,14.0490902364,0.844652573697,2.09909067468,0.802179106063,0.174334763171,-0.0164456791983,0.232756053165,0.157277866875,0.000645103824912,0.0,0.0,0.0,0.229463143244,-0.0859535079867,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241101000000,2359,2241101000000,world,14.0571236204,0.846403756466,2.09892625055,0.804493212462,0.175898915061,-0.0164391065125,0.230065226636,0.155552511121,0.000669433332387,0.0,0.0,0.0,0.228945786451,-0.0947124333362,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241112000000,2360,2241111000000,world,14.065180011,0.848170494486,2.09876189336,0.806780410595,0.177445813394,-0.0164322905316,0.227374400108,0.153827155366,0.000693762839862,0.0,0.0,0.0,0.228384038939,-0.103530967808,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241122000000,2361,2241121000000,world,14.0732591389,0.849952615222,2.09859760555,0.809040700464,0.178975458169,-0.0164252312557,0.224683573579,0.152101799611,0.000718092347337,0.0,0.0,0.0,0.227777595747,-0.112409803116,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241131000000,2362,2241131000000,world,14.0813607353,0.851749946137,2.09843338955,0.811274082067,0.180487849386,-0.0164179286847,0.22199274705,0.150376443857,0.000742421854812,0.0,0.0,0.0,0.22712613689,-0.121350787261,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241141000000,2363,2241141000000,world,14.0894845309,0.853562314698,2.09826924779,0.813480555405,0.181982987046,-0.0164103828186,0.219301920521,0.148651088102,0.000766751362286,0.0,0.0,0.0,0.226429327173,-0.130356365316,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241152000000,2364,2241151000000,world,14.0976302567,0.855389548367,2.09810518271,0.815660120477,0.183460871148,-0.0164025936574,0.216611093992,0.146925732347,0.000791080869761,0.0,0.0,0.0,0.225686816007,-0.139429299298,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241162000000,2365,2241162000000,world,14.1066155633,0.857416468682,2.09792480258,0.818026563011,0.185066615802,-0.0163937445743,0.21365118481,0.145027841017,0.000817843327984,0.0,0.0,0.0,0.224855220384,-0.145314251735,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241173000000,2366,2241172000000,world,14.1148064666,0.859274357476,2.09776090643,0.820149620726,0.186508267433,-0.0163854444935,0.210960358281,0.143302485262,0.000842172835459,0.0,0.0,0.0,0.223996330791,-0.158546085189,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241181000000,2367,2241181000000,world,14.1221963244,0.86095871467,2.09761347183,0.822037366103,0.18779100211,-0.0163777664035,0.208538614405,0.141749665083,0.000864069392186,0.0,0.0,0.0,0.223147893994,-0.173543797818,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241192000000,2368,2241191000000,world,14.1304270802,0.862843683419,2.09744973778,0.824109298115,0.189199871982,-0.016369004062,0.205847787876,0.140024309328,0.000888398899661,0.0,0.0,0.0,0.222235476093,-0.178013689027,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241201000000,2369,2241201000000,world,14.1386784207,0.864742654598,2.09728609256,0.826154321861,0.190591488296,-0.0163599984255,0.203156961348,0.138298953574,0.000912728407136,0.0,0.0,0.0,0.221267006344,-0.185853819331,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241211000000,2370,2241211000000,world,14.1469500769,0.866655455673,2.09712253862,0.828172437342,0.191965851053,-0.0163507494939,0.200466134819,0.136573597819,0.000937057914611,0.0,0.0,0.0,0.220246217498,-0.195005794352,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241221000000,2371,2241221000000,world,14.1552417797,0.868581914107,2.09695907838,0.830163644557,0.193322960253,-0.0163412572672,0.19777530829,0.134848242064,0.000961387422085,0.0,0.0,0.0,0.219174735494,-0.204651097553,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241231000000,2372,2241231000000,world,14.1635532601,0.870521857366,2.09679571428,0.832127943508,0.194662815894,-0.0163315217455,0.195084481761,0.13312288631,0.00098571692956,0.0,0.0,0.0,0.218053124191,-0.214486679049,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241242000000,2373,2241242000000,world,14.1727184104,0.872671164001,2.09661612772,0.834257593306,0.196116729241,-0.0163205316657,0.192124572579,0.13122499498,0.00101247938778,0.0,0.0,0.0,0.216818929064,-0.219442896508,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241251000000,2374,2241251000000,world,14.1802344771,0.874441508214,2.09646928424,0.835975816612,0.197290766506,-0.0163113208167,0.189702828703,0.1296721748,0.00103437594451,0.0,0.0,0.0,0.215628091552,-0.242036727374,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241261000000,2375,2241261000000,world,14.1886036756,0.876420870732,2.09630622315,0.837859390767,0.198578861475,-0.0163008554097,0.187012002174,0.127946819046,0.00105870545198,0.0,0.0,0.0,0.214370870818,-0.246740437143,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241272000000,2376,2241272000000,world,14.1978313834,0.878612940716,2.09612697833,0.83990024329,0.199975838082,-0.0162890624562,0.184052092993,0.126048927716,0.00108546791021,0.0,0.0,0.0,0.212984388639,-0.249414053022,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241281000000,2377,2241281000000,world,14.205397907,0.880417807278,2.09598042103,0.841545814279,0.201103290741,-0.0162791947106,0.181630349117,0.124496107536,0.00110736446693,0.0,0.0,0.0,0.211647514618,-0.273248584358,0.0,0.0,0.0,0.0,0.0,0.0,25,1
2241291000000,2378,2241291000000,world,14.1747558883,0.87326430394,2.09656560316,0.825556034473,0.197916512241,-0.0159414650312,0.1734388443,0.119888246705,0.00119827900023,0.0,0.0,0.0,0.217101156824,0.408739928444,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241301000000,2379,2241301000000,world,14.1830200203,0.875249389694,2.09640624911,0.827260331892,0.19909326051,-0.0159292763262,0.167420639458,0.115461407192,0.00123946200822,0.0,0.0,0.0,0.219380488346,0.432303116436,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241311000000,2380,2241311000000,world,14.1913008944,0.877246021589,2.09624701901,0.828904447262,0.200225740385,-0.015916675791,0.161402434617,0.11103456768,0.0012806450162,0.0,0.0,0.0,0.220052632549,0.283365978502,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241322000000,2381,2241321000000,world,14.1995979086,0.879253756941,2.09608791697,0.830488380584,0.201313951864,-0.0159036634258,0.155384229776,0.106607728167,0.00132182802418,0.0,0.0,0.0,0.219900947459,0.12651448025,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241332000000,2382,2241332000000,world,14.2087425481,0.881474561977,2.09591305756,0.832161196973,0.202459854495,-0.0158888741604,0.14876420445,0.101738204704,0.00136712933297,0.0,0.0,0.0,0.21926494634,0.0054389565688,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241341000000,2383,2241341000000,world,14.2162379507,0.883300767278,2.09577011356,0.833475701083,0.203357569637,-0.0158764032052,0.143347820093,0.0977540491425,0.00140419404015,0.0,0.0,0.0,0.218470025661,-0.0856050416235,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241351000000,2384,2241351000000,world,14.2245797748,0.885339156897,2.09561142042,0.83487908826,0.204312975931,-0.0158621553498,0.137329615252,0.09332720963,0.00144537704813,0.0,0.0,0.0,0.217522793374,-0.137525749459,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241361000000,2385,2241361000000,world,14.2329353318,0.887386879236,2.09545287182,0.836222293388,0.20522411383,-0.0158474956642,0.13131141041,0.0889003701175,0.00148656005612,0.0,0.0,0.0,0.216478268517,-0.173215360504,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241371000000,2386,2241371000000,world,14.24130402,0.889443491612,2.09529447188,0.837505316468,0.206090983333,-0.0158324241486,0.125293205569,0.084473530605,0.0015277430641,0.0,0.0,0.0,0.215363713081,-0.198063223782,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241382000000,2387,2241381000000,world,14.2496852376,0.891508551341,2.09513622471,0.838728157499,0.206913584442,-0.0158169408029,0.119275000728,0.0800466910925,0.00156892607208,0.0,0.0,0.0,0.214192501377,-0.216152782334,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241391000000,2388,2241391000000,world,14.2580783826,0.893581615739,2.09497813444,0.839890816483,0.207691917155,-0.0158010456272,0.113256795886,0.07561985158,0.00161010908007,0.0,0.0,0.0,0.21297105456,-0.230221072893,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241401000000,2389,2241401000000,world,14.2664828533,0.895662242123,2.09482020517,0.840993293417,0.208425981473,-0.0157847386213,0.107238591045,0.0711930120675,0.00165129208805,0.0,0.0,0.0,0.211702307748,-0.241985217569,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241412000000,2390,2241411000000,world,14.2748980478,0.897749987808,2.09466244104,0.842035588303,0.209115777396,-0.0157680197854,0.101220386203,0.066766172555,0.00169247509603,0.0,0.0,0.0,0.210387443424,-0.252479041276,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241422000000,2391,2241421000000,world,14.2833233644,0.89984441011,2.09450484615,0.843017701141,0.209761304924,-0.0157508891194,0.0952021813621,0.0623393330425,0.00173365810402,0.0,0.0,0.0,0.209026757961,-0.262308066908,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241431000000,2392,2241431000000,world,14.2917582013,0.901945066345,2.09434742463,0.843939631931,0.210362564057,-0.0157333466233,0.0891839765208,0.05791249353,0.001774841112,0.0,0.0,0.0,0.207620094727,-0.271820356816,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241442000000,2393,2241441000000,world,14.3002019565,0.904051513829,2.09419018059,0.844801380672,0.210919554795,-0.0157153922972,0.0831657716794,0.0534856540175,0.00181602411998,0.0,0.0,0.0,0.20616706045,-0.281213606173,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241452000000,2394,2241452000000,world,14.3094996697,0.906374766612,2.09401742206,0.845679794021,0.21148111461,-0.0156951668747,0.0765457463539,0.0486161305538,0.00186132542877,0.0,0.0,0.0,0.20458847546,-0.284114529442,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241461000000,2395,2241461000000,world,14.3171138148,0.908280011811,2.09387624144,0.846344332008,0.211900731085,-0.0156782481546,0.0711293619967,0.0446319749925,0.00189839013595,0.0,0.0,0.0,0.203080387397,-0.30962260506,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241471000000,2396,2241471000000,world,14.3255807143,0.91040117694,2.09371955456,0.847025534604,0.212324916637,-0.0156590583382,0.0651111571554,0.04020513548,0.00193957314393,0.0,0.0,0.0,0.201504500315,-0.312400010691,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241481000000,2397,2241481000000,world,14.3340541249,0.912526362582,2.09356306165,0.847646555152,0.212704833795,-0.0156394566917,0.059092952314,0.0357782959675,0.00198075615192,0.0,0.0,0.0,0.199869966578,-0.319653379098,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241492000000,2398,2241491000000,world,14.3425334448,0.914655126054,2.0934067668,0.84820739365,0.213040482557,-0.0156194432152,0.0530747474727,0.031351456455,0.0020219391599,0.0,0.0,0.0,0.198181017235,-0.328721623813,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241501000000,2399,2241501000000,world,14.3510180722,0.916787024672,2.09325067415,0.848708050101,0.213331862924,-0.0155990179085,0.0470565426313,0.0269246169425,0.00206312216788,0.0,0.0,0.0,0.196439506314,-0.338511904004,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241511000000,2400,2241511000000,world,14.3595074052,0.918921615751,2.09309478782,0.849148524503,0.213578974896,-0.0155781807718,0.04103833779,0.02249777743,0.00210430517587,0.0,0.0,0.0,0.194646114903,-0.348595093043,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241522000000,2401,2241521000000,world,14.368000842,0.921058456609,2.09293911191,0.849528816857,0.213781818472,-0.015556931805,0.0350201329486,0.0180709379175,0.00214548818385,0.0,0.0,0.0,0.192800930164,-0.358816020488,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241531000000,2402,2241531000000,world,14.3764977809,0.92319710456,2.09278365055,0.849848927162,0.213940393654,-0.0155352710082,0.0290019281073,0.013644098405,0.00218667119183,0.0,0.0,0.0,0.190903734906,-0.369127535998,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241542000000,2403,2241541000000,world,14.38499762,0.92533711692,2.09262840786,0.850108855419,0.21405470044,-0.0155131983812,0.0229837232659,0.00921725889252,0.00222785419982,0.0,0.0,0.0,0.188954152462,-0.379522012416,0.0,0.0,0.0,0.0,0.0,0.0,26,1
2241551000000,2404,2241551000000,world,14.3934997574,0.927478051007,2.09247338796,0.850308601627,0.214124738832,-0.0154907139242,0.0169655184246,0.00479041938002,0.0022690372078,0.0,0.0,0.0,0.1869517192,-0.390004332454,0.0,0.0,0.0,0.0,0.0,0.0,26,1
